CLX,0.02,0.358
CLX,-0.03,0.362
CLX,0.15,0.367
CLX,0.81,0.371
CLX,-0.06,0.375
CLX,-1.13,0.379
CLX,0.47,0.383
CLX,-0.13,0.388
CLX,-0.65,0.392
CLX,-1.44,0.396
CLX,0.08,0.400
CLX,-1.51,0.404
CLX,-0.03,0.408
CLX,0.08,0.412
CLX,-0.20,0.417
CLX,0.52,0.421
CLX,1.31,0.425
CLX,0.66,0.429
CLX,-0.51,0.433
CLX,0.36,0.438
CLX,-0.50,0.442
CLX,0.71,0.446
CLX,-0.76,0.450
CLX,-0.20,0.454
CLX,-1.26,0.458
CLX,0.91,0.463
CLX,0.80,0.467
CLX,0.86,0.471
CLX,0.18,0.475
CLX,0.02,0.479
CLX,-0.11,0.483
CLX,0.08,0.487
CLX,0.28,0.492
CLX,0.23,0.496
CLX,0.41,0.500
CLX,0.06,0.504
CLX,-0.36,0.508
CLX,0.34,0.512
CLX,-0.15,0.517
CLX,0.62,0.521
CLX,0.21,0.525
CLX,0.55,0.529
CLX,0.34,0.533
CLX,0.53,0.537
CLX,0.06,0.542
CLX,1.62,0.546
CLX,1.08,0.550
CLX,-0.05,0.554
CLX,-0.28,0.558
CLX,0.76,0.562
CLX,0.29,0.567
CLX,-0.40,0.571
CLX,-0.12,0.575
CLX,-0.32,0.579
CLX,0.67,0.583
CLX,-0.40,0.588
CLX,-0.91,0.592
CLX,0.22,0.596
CLX,-0.48,0.600
CLX,-0.41,0.604
CLX,-0.53,0.608
CLX,-0.08,0.613
CLX,0.32,0.617
CLX,-0.09,0.621
CLX,0.61,0.625
CLX,0.80,0.629
CLX,-0.28,0.633
CLX,0.48,0.637
CLX,0.50,0.642
CLX,0.20,0.646
CLX,0.34,0.650
CLX,-0.78,0.654
CLX,1.04,0.658
CLX,-1.30,0.662
CLX,-1.24,0.667
CLX,0.63,0.671
CLX,1.06,0.675
CLX,-0.08,0.679
CLX,-1.00,0.683
CLX,-1.58,0.688
CLX,0.11,0.692
CLX,-1.09,0.696
CLX,-1.47,0.700
CLX,3.27,0.704
CLX,-0.58,0.708
CLX,1.17,0.713
CLX,-0.34,0.717
CLX,0.11,0.721
CLX,2.02,0.725
CLX,-0.69,0.729
CLX,-1.02,0.733
CLX,-1.74,0.738
CLX,-0.11,0.742
CLX,-0.11,0.746
CLX,0.30,0.750
CLX,0.02,0.754
CLX,0.81,0.758
CLX,-0.87,0.762
CLX,-0.16,0.767
CLX,1.28,0.771
CLX,0.82,0.775
CLX,-1.51,0.779
CLX,-0.35,0.783
CLX,1.18,0.787
CLX,0.30,0.792
CLX,1.25,0.796
CLX,-0.62,0.800
CLX,-0.03,0.804
CLX,1.31,0.808
CLX,-0.05,0.812
CLX,0.37,0.817
CLX,-0.21,0.821
CLX,-0.32,0.825
CLX,-0.68,0.829
CLX,-0.20,0.833
CLX,-0.50,0.838
CLX,-0.83,0.842
CLX,0.02,0.846
CLX,-1.13,0.850
CLX,-0.91,0.854
CLX,0.08,0.858
CLX,-0.76,0.863
CLX,0.29,0.867
CLX,2.08,0.871
CLX,1.19,0.875
CLX,0.25,0.879
CLX,0.39,0.883
CLX,0.81,0.887
CLX,0.25,0.892
CLX,0.26,0.896
CLX,-1.24,0.900
CLX,0.78,0.904
CLX,0.48,0.908
CLX,-1.27,0.912
CLX,0.85,0.917
CLX,0.75,0.921
CLX,0.49,0.925
CLX,0.68,0.929
CLX,-0.79,0.933
CLX,-1.19,0.938
CLX,-0.03,0.942
CLX,-0.28,0.946
CLX,-0.36,0.950
CLX,0.67,0.954
CLX,0.03,0.958
CLX,0.25,0.963
CLX,1.21,0.967
CLX,0.02,0.971
CLX,-1.90,0.975
CLX,-0.17,0.979
CLX,-0.33,0.983
CLX,-0.09,0.988
CLX,0.93,0.992
CLX,-0.69,0.996
CLX,0.03,1.000
CMA,0.00,0.004
CMA,-1.59,0.008
CMA,-1.39,0.013
CMA,0.46,0.017
CMA,-0.23,0.021
CMA,1.44,0.025
CMA,-0.22,0.029
CMA,-3.75,0.033
CMA,-4.01,0.037
CMA,2.11,0.042
CMA,1.03,0.046
CMA,6.41,0.050
CMA,2.33,0.054
CMA,-0.29,0.058
CMA,0.00,0.062
CMA,4.60,0.067
CMA,8.62,0.071
CMA,-3.73,0.075
CMA,1.52,0.079
CMA,-3.10,0.083
CMA,0.24,0.087
CMA,-1.11,0.092
CMA,-2.14,0.096
CMA,-0.87,0.100
CMA,3.50,0.104
CMA,0.88,0.108
CMA,-0.50,0.113
CMA,-4.38,0.117
CMA,1.45,0.121
CMA,4.17,0.125
CMA,-0.50,0.129
CMA,1.98,0.133
CMA,-1.84,0.138
CMA,1.57,0.142
CMA,-0.56,0.146
CMA,-0.50,0.150
CMA,4.73,0.154
CMA,-1.50,0.158
CMA,-3.26,0.163
CMA,1.40,0.167
CMA,4.38,0.171
CMA,-4.64,0.175
CMA,4.70,0.179
CMA,-2.72,0.183
CMA,-3.18,0.188
CMA,-2.42,0.192
CMA,-3.95,0.196
CMA,-2.68,0.200
CMA,1.40,0.204
CMA,2.97,0.208
CMA,-1.34,0.212
CMA,2.39,0.217
CMA,-2.41,0.221
CMA,-0.29,0.225
CMA,2.11,0.229
CMA,0.91,0.233
CMA,1.29,0.237
CMA,-3.64,0.242
CMA,-0.57,0.246
CMA,2.69,0.250
CMA,-0.24,0.254
CMA,0.49,0.258
CMA,-3.24,0.263
CMA,2.41,0.267
CMA,-0.46,0.271
CMA,1.13,0.275
CMA,-3.49,0.279
CMA,2.24,0.283
CMA,-2.83,0.287
CMA,0.98,0.292
CMA,2.63,0.296
CMA,-2.84,0.300
CMA,2.10,0.304
CMA,2.62,0.308
CMA,1.62,0.312
CMA,0.54,0.317
CMA,1.82,0.321
CMA,-1.26,0.325
CMA,0.60,0.329
CMA,0.27,0.333
CMA,-1.56,0.338
CMA,3.15,0.342
CMA,0.36,0.346
CMA,2.22,0.350
CMA,5.43,0.354
CMA,-1.27,0.358
CMA,-1.07,0.362
CMA,1.02,0.367
CMA,1.87,0.371
CMA,2.93,0.375
CMA,-3.72,0.379
CMA,0.55,0.383
CMA,1.60,0.388
CMA,6.70,0.392
CMA,-0.56,0.396
CMA,-0.34,0.400
CMA,-2.03,0.404
CMA,1.75,0.408
CMA,-0.54,0.412
CMA,-1.96,0.417
CMA,2.72,0.421
CMA,-0.71,0.425
CMA,-1.88,0.429
CMA,-3.47,0.433
CMA,2.07,0.438
CMA,-1.79,0.442
CMA,1.89,0.446
CMA,1.67,0.450
CMA,1.21,0.454
CMA,-0.11,0.458
CMA,1.71,0.463
CMA,-1.10,0.467
CMA,-1.28,0.471
CMA,2.27,0.475
CMA,1.72,0.479
CMA,-2.74,0.483
CMA,2.42,0.487
CMA,-0.64,0.492
CMA,0.81,0.496
CMA,-0.97,0.500
CMA,-0.17,0.504
CMA,-0.42,0.508
CMA,0.62,0.512
CMA,2.80,0.517
CMA,-1.22,0.521
CMA,-1.63,0.525
CMA,2.21,0.529
CMA,0.27,0.533
CMA,0.74,0.537
CMA,1.09,0.542
CMA,1.32,0.546
CMA,1.30,0.550
CMA,-0.68,0.554
CMA,0.42,0.558
CMA,-0.08,0.562
CMA,0.00,0.567
CMA,0.84,0.571
CMA,-0.55,0.575
CMA,-1.73,0.579
CMA,0.85,0.583
CMA,-0.05,0.588
CMA,0.48,0.592
CMA,-0.18,0.596
CMA,2.55,0.600
CMA,4.19,0.604
CMA,0.54,0.608
CMA,0.51,0.613
CMA,1.37,0.617
CMA,0.41,0.621
CMA,-0.93,0.625
CMA,2.64,0.629
CMA,-0.75,0.633
CMA,-3.18,0.637
CMA,0.37,0.642
CMA,3.18,0.646
CMA,2.79,0.650
CMA,2.76,0.654
CMA,-0.72,0.658
CMA,-3.75,0.662
CMA,-2.63,0.667
CMA,-0.10,0.671
CMA,1.09,0.675
CMA,0.21,0.679
CMA,2.74,0.683
CMA,-2.48,0.688
CMA,1.24,0.692
CMA,-2.75,0.696
CMA,-2.75,0.700
CMA,5.81,0.704
CMA,1.22,0.708
CMA,1.21,0.713
CMA,-0.73,0.717
CMA,-2.61,0.721
CMA,-0.38,0.725
CMA,-2.97,0.729
CMA,-0.39,0.733
CMA,-7.16,0.738
CMA,2.41,0.742
CMA,-3.44,0.746
CMA,1.77,0.750
CMA,0.00,0.754
CMA,2.90,0.758
CMA,-2.51,0.762
CMA,-2.20,0.767
CMA,3.52,0.771
CMA,-1.50,0.775
CMA,-4.58,0.779
CMA,-0.86,0.783
CMA,2.28,0.787
CMA,-0.41,0.792
CMA,3.03,0.796
CMA,-0.74,0.800
CMA,0.59,0.804
CMA,2.89,0.808
CMA,-0.49,0.812
CMA,-0.44,0.817
CMA,2.16,0.821
CMA,-0.48,0.825
CMA,-1.84,0.829
CMA,-1.33,0.833
CMA,-2.49,0.838
CMA,4.26,0.842
CMA,0.39,0.846
CMA,-3.45,0.850
CMA,-1.13,0.854
CMA,-1.11,0.858
CMA,-3.13,0.863
CMA,2.15,0.867
CMA,6.66,0.871
CMA,-0.68,0.875
CMA,2.54,0.879
CMA,-0.56,0.883
CMA,2.95,0.887
CMA,-2.27,0.892
CMA,-0.97,0.896
CMA,-6.75,0.900
CMA,0.11,0.904
CMA,1.66,0.908
CMA,-1.60,0.912
CMA,3.09,0.917
CMA,1.07,0.921
CMA,2.52,0.925
CMA,1.21,0.929
CMA,-0.51,0.933
CMA,-0.44,0.938
CMA,-1.11,0.942
CMA,2.71,0.946
CMA,-0.38,0.950
CMA,-1.07,0.954
CMA,-1.57,0.958
CMA,-2.77,0.963
CMA,0.43,0.967
CMA,0.75,0.971
CMA,-3.59,0.975
CMA,0.00,0.979
CMA,-1.05,0.983
CMA,0.39,0.988
CMA,0.89,0.992
CMA,-2.23,0.996
CMA,-0.51,1.000
CMCSA,0.00,0.004
CMCSA,0.20,0.008
CMCSA,0.73,0.013
CMCSA,-0.46,0.017
CMCSA,2.71,0.021
CMCSA,1.03,0.025
CMCSA,-2.48,0.029
CMCSA,-1.11,0.033
CMCSA,1.78,0.037
CMCSA,0.39,0.042
CMCSA,5.49,0.046
CMCSA,3.18,0.050
CMCSA,1.78,0.054
CMCSA,0.35,0.058
CMCSA,1.34,0.062
CMCSA,-0.11,0.067
CMCSA,0.75,0.071
CMCSA,-2.85,0.075
CMCSA,1.41,0.079
CMCSA,-0.17,0.083
CMCSA,-0.29,0.087
CMCSA,-2.15,0.092
CMCSA,-0.71,0.096
CMCSA,-0.18,0.100
CMCSA,2.10,0.104
CMCSA,2.00,0.108
CMCSA,-2.88,0.113
CMCSA,-7.17,0.117
CMCSA,-2.74,0.121
CMCSA,0.66,0.125
CMCSA,0.78,0.129
CMCSA,0.45,0.133
CMCSA,0.77,0.138
CMCSA,-0.64,0.142
CMCSA,-1.74,0.146
CMCSA,0.52,0.150
CMCSA,0.00,0.154
CMCSA,-0.59,0.158
CMCSA,-0.07,0.163
CMCSA,1.18,0.167
CMCSA,-0.52,0.171
CMCSA,-1.63,0.175
CMCSA,2.71,0.179
CMCSA,-2.96,0.183
CMCSA,-1.46,0.188
CMCSA,-0.88,0.192
CMCSA,-0.41,0.196
CMCSA,-3.07,0.200
CMCSA,2.75,0.204
CMCSA,3.84,0.208
CMCSA,-1.98,0.212
CMCSA,1.68,0.217
CMCSA,2.19,0.221
CMCSA,2.72,0.225
CMCSA,-2.15,0.229
CMCSA,-2.45,0.233
CMCSA,-0.59,0.237
CMCSA,-0.20,0.242
CMCSA,0.53,0.246
CMCSA,0.20,0.250
CMCSA,-0.33,0.254
CMCSA,-1.26,0.258
CMCSA,-1.48,0.263
CMCSA,2.05,0.267
CMCSA,-0.13,0.271
CMCSA,6.49,0.275
CMCSA,1.38,0.279
CMCSA,7.07,0.283
CMCSA,0.52,0.287
CMCSA,1.04,0.292
CMCSA,0.23,0.296
CMCSA,0.34,0.300
CMCSA,-0.40,0.304
CMCSA,0.00,0.308
CMCSA,-0.34,0.312
CMCSA,-2.28,0.317
CMCSA,0.76,0.321
CMCSA,0.75,0.325
CMCSA,-0.98,0.329
CMCSA,-0.52,0.333
CMCSA,0.35,0.338
CMCSA,-0.58,0.342
CMCSA,0.06,0.346
CMCSA,-0.06,0.350
CMCSA,-1.23,0.354
CMCSA,0.65,0.358
CMCSA,-1.36,0.362
CMCSA,-0.72,0.367
CMCSA,2.11,0.371
CMCSA,-0.29,0.375
CMCSA,-1.48,0.379
CMCSA,-0.24,0.383
CMCSA,1.08,0.388
CMCSA,-1.73,0.392
CMCSA,-3.15,0.396
CMCSA,-0.94,0.400
CMCSA,1.01,0.404
CMCSA,-1.94,0.408
CMCSA,0.96,0.412
CMCSA,-1.45,0.417
CMCSA,1.34,0.421
CMCSA,0.69,0.425
CMCSA,2.20,0.429
CMCSA,-1.96,0.433
CMCSA,-2.82,0.438
CMCSA,-0.64,0.442
CMCSA,-1.36,0.446
CMCSA,1.18,0.450
CMCSA,-0.52,0.454
CMCSA,0.13,0.458
CMCSA,0.07,0.463
CMCSA,2.15,0.467
CMCSA,-0.06,0.471
CMCSA,0.45,0.475
CMCSA,1.72,0.479
CMCSA,1.19,0.483
CMCSA,-0.31,0.487
CMCSA,1.73,0.492
CMCSA,-1.71,0.496
CMCSA,1.86,0.500
CMCSA,2.37,0.504
CMCSA,-0.18,0.508
CMCSA,0.95,0.512
CMCSA,1.24,0.517
CMCSA,1.51,0.521
CMCSA,0.75,0.525
CMCSA,-0.28,0.529
CMCSA,0.11,0.533
CMCSA,0.23,0.537
CMCSA,-0.85,0.542
CMCSA,0.63,0.546
CMCSA,-0.23,0.550
CMCSA,0.51,0.554
CMCSA,0.51,0.558
CMCSA,-0.79,0.562
CMCSA,1.43,0.567
CMCSA,1.74,0.571
CMCSA,0.50,0.575
CMCSA,1.43,0.579
CMCSA,-0.54,0.583
CMCSA,0.87,0.588
CMCSA,1.30,0.592
CMCSA,0.48,0.596
CMCSA,0.16,0.600
CMCSA,-0.21,0.604
CMCSA,-0.32,0.608
CMCSA,-2.51,0.613
CMCSA,0.77,0.617
CMCSA,0.38,0.621
CMCSA,0.70,0.625
CMCSA,0.21,0.629
CMCSA,1.39,0.633
CMCSA,-0.37,0.637
CMCSA,-2.86,0.642
CMCSA,1.42,0.646
CMCSA,-0.22,0.650
CMCSA,-0.05,0.654
CMCSA,1.46,0.658
CMCSA,0.85,0.662
CMCSA,0.63,0.667
CMCSA,-3.25,0.671
CMCSA,1.90,0.675
CMCSA,6.33,0.679
CMCSA,-1.15,0.683
CMCSA,3.14,0.688
CMCSA,-2.55,0.692
CMCSA,-0.65,0.696
CMCSA,-6.23,0.700
CMCSA,-0.81,0.704
CMCSA,-1.80,0.708
CMCSA,0.28,0.713
CMCSA,0.55,0.717
CMCSA,-2.31,0.721
CMCSA,-0.90,0.725
CMCSA,2.84,0.729
CMCSA,-2.25,0.733
CMCSA,-0.64,0.738
CMCSA,-4.51,0.742
CMCSA,1.44,0.746
CMCSA,-1.53,0.750
CMCSA,5.66,0.754
CMCSA,3.44,0.758
CMCSA,-1.31,0.762
CMCSA,-0.39,0.767
CMCSA,2.00,0.771
CMCSA,0.11,0.775
CMCSA,-3.32,0.779
CMCSA,-2.42,0.783
CMCSA,0.40,0.787
CMCSA,-0.09,0.792
CMCSA,3.76,0.796
CMCSA,0.66,0.800
CMCSA,-0.22,0.804
CMCSA,2.75,0.808
CMCSA,-1.39,0.812
CMCSA,1.03,0.817
CMCSA,-0.38,0.821
CMCSA,-0.86,0.825
CMCSA,-0.60,0.829
CMCSA,-0.33,0.833
CMCSA,-1.98,0.838
CMCSA,-0.84,0.842
CMCSA,2.49,0.846
CMCSA,-2.37,0.850
CMCSA,-1.75,0.854
CMCSA,2.13,0.858
CMCSA,-1.58,0.863
CMCSA,1.95,0.867
CMCSA,0.22,0.871
CMCSA,0.00,0.875
CMCSA,1.29,0.879
CMCSA,2.43,0.883
CMCSA,2.76,0.887
CMCSA,-0.21,0.892
CMCSA,1.74,0.896
CMCSA,-3.99,0.900
CMCSA,2.54,0.904
CMCSA,-0.79,0.908
CMCSA,-2.70,0.912
CMCSA,2.56,0.917
CMCSA,2.66,0.921
CMCSA,0.78,0.925
CMCSA,-0.72,0.929
CMCSA,1.19,0.933
CMCSA,-2.20,0.938
CMCSA,1.78,0.942
CMCSA,0.05,0.946
CMCSA,-1.39,0.950
CMCSA,0.10,0.954
CMCSA,-1.51,0.958
CMCSA,-1.58,0.963
CMCSA,0.48,0.967
CMCSA,-0.64,0.971
CMCSA,-3.22,0.975
CMCSA,0.89,0.979
CMCSA,-1.65,0.983
CMCSA,-0.67,0.988
CMCSA,0.06,0.992
CMCSA,0.45,0.996
CMCSA,-0.17,1.000
CME,0.00,0.004
CME,-2.92,0.008
CME,0.19,0.013
CME,2.87,0.017
CME,0.59,0.021
CME,2.77,0.025
CME,1.91,0.029
CME,-4.08,0.033
CME,-0.50,0.037
CME,-2.27,0.042
CME,-0.36,0.046
CME,1.32,0.050
CME,0.58,0.054
CME,-0.31,0.058
CME,1.15,0.062
CME,2.30,0.067
CME,2.54,0.071
CME,0.59,0.075
CME,3.65,0.079
CME,0.20,0.083
CME,2.19,0.087
CME,-1.66,0.092
CME,-2.52,0.096
CME,-1.65,0.100
CME,5.32,0.104
CME,-1.10,0.108
CME,0.82,0.113
CME,-5.08,0.117
CME,0.09,0.121
CME,0.06,0.125
CME,-1.83,0.129
CME,0.72,0.133
CME,-0.81,0.138
CME,2.59,0.142
CME,1.03,0.146
CME,2.16,0.150
CME,1.01,0.154
CME,0.52,0.158
CME,1.28,0.163
CME,1.84,0.167
CME,-0.18,0.171
CME,-0.19,0.175
CME,0.03,0.179
CME,0.77,0.183
CME,0.33,0.188
CME,-1.40,0.192
CME,-2.68,0.196
CME,-0.59,0.200
CME,0.13,0.204
CME,2.32,0.208
CME,-1.90,0.212
CME,1.78,0.217
CME,0.60,0.221
CME,-0.44,0.225
CME,1.50,0.229
CME,1.12,0.233
CME,0.64,0.237
CME,-0.66,0.242
CME,0.32,0.246
CME,0.22,0.250
CME,-0.45,0.254
CME,2.00,0.258
CME,-1.84,0.263
CME,1.73,0.267
CME,0.80,0.271
CME,-0.75,0.275
CME,0.50,0.279
CME,0.19,0.283
CME,-2.10,0.287
CME,-1.30,0.292
CME,1.97,0.296
CME,0.66,0.300
CME,1.90,0.304
CME,-0.33,0.308
CME,-0.53,0.312
CME,-0.21,0.317
CME,-1.82,0.321
CME,-0.02,0.325
CME,-0.04,0.329
CME,0.93,0.333
CME,0.20,0.338
CME,2.43,0.342
CME,1.92,0.346
CME,-0.08,0.350
CME,-0.68,0.354
CME,0.12,0.358
CME,2.67,0.362
CME,-0.02,0.367
CME,-2.03,0.371
CME,0.31,0.375
CME,-0.43,0.379
CME,-1.32,0.383
CME,0.28,0.388
CME,-2.42,0.392
CME,-5.75,0.396
CME,0.36,0.400
CME,-1.65,0.404
CME,-6.77,0.408
CME,2.84,0.412
CME,-1.30,0.417
CME,-1.27,0.421
CME,1.53,0.425
CME,0.68,0.429
CME,-0.38,0.433
CME,-7.81,0.438
CME,4.27,0.442
CME,-0.19,0.446
CME,1.03,0.450
CME,-2.41,0.454
CME,3.16,0.458
CME,2.10,0.463
CME,2.09,0.467
CME,-1.37,0.471
CME,-0.47,0.475
CME,0.04,0.479
CME,-1.63,0.483
CME,-3.65,0.487
CME,5.06,0.492
CME,1.68,0.496
CME,2.12,0.500
CME,-0.22,0.504
CME,2.80,0.508
CME,-1.16,0.512
CME,0.54,0.517
CME,0.85,0.521
CME,0.97,0.525
CME,-1.59,0.529
CME,-0.08,0.533
CME,1.75,0.537
CME,0.36,0.542
CME,-0.09,0.546
CME,0.06,0.550
CME,0.53,0.554
CME,-1.62,0.558
CME,0.24,0.562
CME,-0.01,0.567
CME,-0.33,0.571
CME,2.68,0.575
CME,0.30,0.579
CME,-1.30,0.583
CME,-0.02,0.588
CME,0.16,0.592
CME,-0.01,0.596
CME,1.14,0.600
CME,-0.81,0.604
CME,-0.07,0.608
CME,-0.82,0.613
CME,-0.81,0.617
CME,0.11,0.621
CME,-0.52,0.625
CME,-0.09,0.629
CME,2.99,0.633
CME,0.52,0.637
CME,-2.78,0.642
CME,2.84,0.646
CME,-0.22,0.650
CME,0.67,0.654
CME,4.80,0.658
CME,-0.92,0.662
CME,2.06,0.667
CME,-2.48,0.671
CME,-0.89,0.675
CME,0.36,0.679
CME,-0.67,0.683
CME,-0.10,0.688
CME,-2.07,0.692
CME,0.78,0.696
CME,-1.01,0.700
CME,-1.93,0.704
CME,5.65,0.708
CME,-1.14,0.713
CME,0.02,0.717
CME,-1.64,0.721
CME,-2.61,0.725
CME,0.20,0.729
CME,-2.47,0.733
CME,0.79,0.738
CME,-2.48,0.742
CME,5.12,0.746
CME,1.41,0.750
CME,-3.32,0.754
CME,-0.85,0.758
CME,3.00,0.762
CME,-0.72,0.767
CME,-1.59,0.771
CME,3.62,0.775
CME,0.18,0.779
CME,-3.97,0.783
CME,-3.57,0.787
CME,-0.48,0.792
CME,-2.23,0.796
CME,4.16,0.800
CME,-0.38,0.804
CME,1.57,0.808
CME,0.83,0.812
CME,0.29,0.817
CME,-0.36,0.821
CME,-0.77,0.825
CME,0.05,0.829
CME,-1.05,0.833
CME,-1.15,0.838
CME,-3.45,0.842
CME,2.44,0.846
CME,-0.16,0.850
CME,-3.00,0.854
CME,-2.21,0.858
CME,-1.08,0.863
CME,-1.31,0.867
CME,-0.12,0.871
CME,1.32,0.875
CME,1.26,0.879
CME,-1.58,0.883
CME,-0.06,0.887
CME,0.46,0.892
CME,-1.01,0.896
CME,0.31,0.900
CME,-3.66,0.904
CME,0.47,0.908
CME,2.90,0.912
CME,-0.76,0.917
CME,3.14,0.921
CME,1.72,0.925
CME,-1.01,0.929
CME,0.07,0.933
CME,-0.12,0.938
CME,0.82,0.942
CME,-2.46,0.946
CME,2.63,0.950
CME,-2.79,0.954
CME,-1.19,0.958
CME,-1.23,0.963
CME,0.19,0.967
CME,-2.96,0.971
CME,-4.47,0.975
CME,-1.08,0.979
CME,-1.83,0.983
CME,0.68,0.988
CME,0.54,0.992
CME,-2.85,0.996
CME,-1.28,1.000
CMI,0.00,0.004
CMI,-0.62,0.008
CMI,2.70,0.013
CMI,-3.92,0.017
CMI,-0.69,0.021
CMI,-0.48,0.025
CMI,-0.57,0.029
CMI,-2.74,0.033
CMI,0.93,0.037
CMI,3.39,0.042
CMI,1.89,0.046
CMI,0.70,0.050
CMI,-0.61,0.054
CMI,1.22,0.058
CMI,-0.04,0.062
CMI,0.38,0.067
CMI,0.48,0.071
CMI,-2.13,0.075
CMI,-1.69,0.079
CMI,-2.74,0.083
CMI,1.90,0.087
CMI,-1.42,0.092
CMI,-2.36,0.096
CMI,0.39,0.100
CMI,0.95,0.104
CMI,-0.11,0.108
CMI,0.74,0.113
CMI,-3.88,0.117
CMI,-1.23,0.121
CMI,3.62,0.125
CMI,1.79,0.129
CMI,1.09,0.133
CMI,3.92,0.138
CMI,0.38,0.142
CMI,0.85,0.146
CMI,-1.03,0.150
CMI,3.73,0.154
CMI,0.55,0.158
CMI,-1.10,0.163
CMI,3.76,0.167
CMI,-0.10,0.171
CMI,-0.85,0.175
CMI,-0.12,0.179
CMI,-2.84,0.183
CMI,-0.37,0.188
CMI,-3.90,0.192
CMI,-3.91,0.196
CMI,5.30,0.200
CMI,-1.89,0.204
CMI,1.80,0.208
CMI,-0.15,0.212
CMI,0.96,0.217
CMI,-1.65,0.221
CMI,0.77,0.225
CMI,3.98,0.229
CMI,-0.68,0.233
CMI,-0.76,0.237
CMI,-1.99,0.242
CMI,-1.44,0.246
CMI,0.62,0.250
CMI,-1.52,0.254
CMI,0.56,0.258
CMI,-2.16,0.263
CMI,-0.97,0.267
CMI,5.03,0.271
CMI,-7.93,0.275
CMI,-0.85,0.279
CMI,1.51,0.283
CMI,3.16,0.287
CMI,-0.27,0.292
CMI,1.73,0.296
CMI,1.33,0.300
CMI,-1.64,0.304
CMI,2.13,0.308
CMI,-0.97,0.312
CMI,1.43,0.317
CMI,-0.58,0.321
CMI,1.31,0.325
CMI,0.17,0.329
CMI,-0.91,0.333
CMI,1.26,0.338
CMI,0.38,0.342
CMI,-0.25,0.346
CMI,-1.20,0.350
CMI,-0.96,0.354
CMI,-1.14,0.358
CMI,2.35,0.362
CMI,2.36,0.367
CMI,0.92,0.371
CMI,5.07,0.375
CMI,5.34,0.379
CMI,2.48,0.383
CMI,-3.00,0.388
CMI,-1.07,0.392
CMI,-9.49,0.396
CMI,-0.29,0.400
CMI,-0.71,0.404
CMI,-1.86,0.408
CMI,-1.85,0.412
CMI,-0.86,0.417
CMI,3.94,0.421
CMI,8.84,0.425
CMI,1.47,0.429
CMI,-3.36,0.433
CMI,0.76,0.438
CMI,-0.73,0.442
CMI,4.25,0.446
CMI,-0.50,0.450
CMI,5.54,0.454
CMI,0.16,0.458
CMI,3.93,0.463
CMI,-1.14,0.467
CMI,1.82,0.471
CMI,0.77,0.475
CMI,-1.29,0.479
CMI,-2.69,0.483
CMI,0.56,0.487
CMI,0.14,0.492
CMI,1.34,0.496
CMI,3.84,0.500
CMI,0.47,0.504
CMI,-0.10,0.508
CMI,0.93,0.512
CMI,1.62,0.517
CMI,-1.12,0.521
CMI,1.85,0.525
CMI,-1.47,0.529
CMI,-1.31,0.533
CMI,1.56,0.537
CMI,-0.25,0.542
CMI,0.80,0.546
CMI,-0.87,0.550
CMI,-1.40,0.554
CMI,-1.97,0.558
CMI,3.08,0.562
CMI,4.00,0.567
CMI,-0.87,0.571
CMI,-0.40,0.575
CMI,1.30,0.579
CMI,1.15,0.583
CMI,-1.47,0.588
CMI,-0.32,0.592
CMI,0.63,0.596
CMI,5.28,0.600
CMI,-0.78,0.604
CMI,-0.63,0.608
CMI,0.49,0.613
CMI,1.60,0.617
CMI,-1.42,0.621
CMI,1.43,0.625
CMI,2.51,0.629
CMI,-1.05,0.633
CMI,-1.64,0.637
CMI,0.03,0.642
CMI,1.68,0.646
CMI,-0.45,0.650
CMI,1.98,0.654
CMI,2.50,0.658
CMI,0.79,0.662
CMI,2.97,0.667
CMI,1.95,0.671
CMI,2.68,0.675
CMI,-4.70,0.679
CMI,1.41,0.683
CMI,-3.55,0.688
CMI,-0.34,0.692
CMI,-4.50,0.696
CMI,-2.87,0.700
CMI,10.44,0.704
CMI,-0.51,0.708
CMI,4.64,0.713
CMI,-1.40,0.717
CMI,-3.36,0.721
CMI,-0.39,0.725
CMI,-1.85,0.729
CMI,-2.12,0.733
CMI,-6.97,0.738
CMI,3.41,0.742
CMI,-2.49,0.746
CMI,1.11,0.750
CMI,1.60,0.754
CMI,5.47,0.758
CMI,-2.31,0.762
CMI,-2.78,0.767
CMI,5.58,0.771
CMI,1.09,0.775
CMI,-5.94,0.779
CMI,-5.14,0.783
CMI,3.57,0.787
CMI,1.07,0.792
CMI,6.97,0.796
CMI,2.47,0.800
CMI,0.26,0.804
CMI,4.09,0.808
CMI,-1.14,0.812
CMI,-0.94,0.817
CMI,0.66,0.821
CMI,0.90,0.825
CMI,-3.68,0.829
CMI,1.30,0.833
CMI,-2.45,0.838
CMI,1.72,0.842
CMI,-2.93,0.846
CMI,-5.99,0.850
CMI,-1.68,0.854
CMI,-0.48,0.858
CMI,-0.89,0.863
CMI,-1.04,0.867
CMI,6.04,0.871
CMI,2.27,0.875
CMI,3.76,0.879
CMI,-1.22,0.883
CMI,4.34,0.887
CMI,1.23,0.892
CMI,-2.60,0.896
CMI,-4.40,0.900
CMI,1.67,0.904
CMI,2.66,0.908
CMI,0.84,0.912
CMI,3.76,0.917
CMI,1.41,0.921
CMI,1.14,0.925
CMI,2.03,0.929
CMI,0.42,0.933
CMI,-0.78,0.938
CMI,0.59,0.942
CMI,2.26,0.946
